dataset_id,site_name,site_property,value
Choat_2012,"Swan Coastal Plain(Yalgorup N.P.), Western Australia",Reference,"Drake PL. 2007. Drought traits of Eucalyptus gomphocephala in Yalgorup National Park.  PhD Thesis, Edith Cowan University, Perth."
Choat_2012,Tasmania,description,woodland/shrubland
Choat_2012,Tasmania,latitude (deg),-42.9053
Choat_2012,Tasmania,longitude (deg),147.324
Choat_2012,Tasmania,AI (aridity index),0.7349
Choat_2012,Tasmania,elevation (m),42
Choat_2012,Tasmania,MAP (mm),671
Choat_2012,Tasmania,MAT (C),11.11
Choat_2012,Tasmania,mean precipitation of the driest quarter (mm),135
Choat_2012,Tasmania,PET (mm),913
Choat_2012,Tasmania,Reference,"Brodribb TJ, Cochard H. 2009. Hydraulic failure defines the recovery and point of death in water-stressed conifers. Plant physiology 149: 575-84."
Choat_2012,Western Australia,description,woodland/shrubland
Choat_2012,Western Australia,latitude (deg),-27.6547
Choat_2012,Western Australia,longitude (deg),114.3199
Choat_2012,Western Australia,AI (aridity index),0.2285
Choat_2012,Western Australia,elevation (m),168
Choat_2012,Western Australia,MAP (mm),361.5
Choat_2012,Western Australia,MAT (C),21.02
Choat_2012,Western Australia,mean precipitation of the driest quarter (mm),18
Choat_2012,Western Australia,PET (mm),1582
Choat_2012,Western Australia,Reference,Brodribb unpublished
Cross_2009,western Victoria,description,"grassy Red Gum woodlands in western Vicroria (between Balmoral, Coleraine and Harrow)"
Cross_2009,western Victoria,latitude (deg),NA
Cross_2009,western Victoria,longitude (deg),NA
Crous_2013,Hawkesbury Forest Experiment site,description,tall closed tree chambers
Crous_2013,Hawkesbury Forest Experiment site,latitude (deg),-33.6108111
Crous_2013,Hawkesbury Forest Experiment site,longitude (deg),150.7410417
Crous_2019,EucFACE,description,remnant patch of native Cumberland Plain woodland on an ancient alluvial floodplain in western Sydney
Crous_2019,EucFACE,latitude (deg),-33.6167
Crous_2019,EucFACE,longitude (deg),150.7333
Crous_2019,EucFACE,MAP (mm),800
Crous_2019,EucFACE,MAT (C),17
Crous_2019,EucFACE,pH,5.2
Crous_2019,EucFACE,soil,loamy sand
Crous_2019,EucFACE,total P (mg/kg),76
Crous_2019,EucFACE,vegetation,"dominated by Eucalyptus tereticornis in the overstory with a few scattered individuals of Eucalyptus amplifolia, while the understory is dominated by Microlaena stipoides (a C3 grass) and some shrubs"
Cunningham_1999,Cunningham_Agnes Banks_15m,description,unknown
Cunningham_1999,Cunningham_Agnes Banks_15m,latitude (deg),-33.617
Cunningham_1999,Cunningham_Agnes Banks_15m,longitude (deg),150.715
Cunningham_1999,Cunningham_Agnes Banks_15m,elevation (m),15
Cunningham_1999,Cunningham_Agnes Banks_15m,MAP (mm),778
Cunningham_1999,Cunningham_Agnes Banks_15m,soil P (ug/g),148
Cunningham_1999,Cunningham_Braidwood_600m,description,unknown
Cunningham_1999,Cunningham_Braidwood_600m,latitude (deg),-35.533
Cunningham_1999,Cunningham_Braidwood_600m,longitude (deg),149.933
Cunningham_1999,Cunningham_Braidwood_600m,elevation (m),600
Cunningham_1999,Cunningham_Braidwood_600m,MAP (mm),1273
Cunningham_1999,Cunningham_Braidwood_600m,soil P (ug/g),139
Cunningham_1999,Cunningham_Castlereagh_15m,description,unknown
Cunningham_1999,Cunningham_Castlereagh_15m,latitude (deg),-33.683
Cunningham_1999,Cunningham_Castlereagh_15m,longitude (deg),150.745
Cunningham_1999,Cunningham_Castlereagh_15m,elevation (m),15
Cunningham_1999,Cunningham_Castlereagh_15m,MAP (mm),790
Cunningham_1999,Cunningham_Castlereagh_15m,soil P (ug/g),114
Cunningham_1999,Cunningham_Copper Range_300m,description,unknown
Cunningham_1999,Cunningham_Copper Range_300m,latitude (deg),-30.852
Cunningham_1999,Cunningham_Copper Range_300m,longitude (deg),142.585
Cunningham_1999,Cunningham_Copper Range_300m,elevation (m),300
Cunningham_1999,Cunningham_Copper Range_300m,MAP (mm),241
Cunningham_1999,Cunningham_Copper Range_300m,soil P (ug/g),276
Cunningham_1999,Cunningham_Hillston_125m,description,unknown
Cunningham_1999,Cunningham_Hillston_125m,latitude (deg),-33.525
Cunningham_1999,Cunningham_Hillston_125m,longitude (deg),145.571
Cunningham_1999,Cunningham_Hillston_125m,elevation (m),125
Cunningham_1999,Cunningham_Hillston_125m,MAP (mm),358
Cunningham_1999,Cunningham_Hillston_125m,soil P (ug/g),218
Cunningham_1999,Cunningham_Iluka_Beach_1m,description,unknown
Cunningham_1999,Cunningham_Iluka_Beach_1m,latitude (deg),-35.127
Cunningham_1999,Cunningham_Iluka_Beach_1m,longitude (deg),150.717
Cunningham_1999,Cunningham_Iluka_Beach_1m,elevation (m),1
Cunningham_1999,Cunningham_Iluka_Beach_1m,MAP (mm),1323
Cunningham_1999,Cunningham_Iluka_Beach_1m,soil P (ug/g),1
Cunningham_1999,Cunningham_Knights Hill_665m,description,unknown
Cunningham_1999,Cunningham_Knights Hill_665m,latitude (deg),-34.633
Cunningham_1999,Cunningham_Knights Hill_665m,longitude (deg),150.7
Cunningham_1999,Cunningham_Knights Hill_665m,elevation (m),665
Cunningham_1999,Cunningham_Knights Hill_665m,MAP (mm),2286
Cunningham_1999,Cunningham_Knights Hill_665m,soil P (ug/g),319
Cunningham_1999,Cunningham_KNP-Barrenjoey_33m,description,unknown
Cunningham_1999,Cunningham_KNP-Barrenjoey_33m,latitude (deg),-33.581
Cunningham_1999,Cunningham_KNP-Barrenjoey_33m,longitude (deg),151.325
Cunningham_1999,Cunningham_KNP-Barrenjoey_33m,elevation (m),33
Cunningham_1999,Cunningham_KNP-Barrenjoey_33m,MAP (mm),1248
Cunningham_1999,Cunningham_KNP-Barrenjoey_33m,soil P (ug/g),117
Cunningham_1999,Cunningham_KNP-Bobbin Head_115m,description,unknown
Cunningham_1999,Cunningham_KNP-Bobbin Head_115m,latitude (deg),-33.685
Cunningham_1999,Cunningham_KNP-Bobbin Head_115m,longitude (deg),151.182
Cunningham_1999,Cunningham_KNP-Bobbin Head_115m,elevation (m),115
Cunningham_1999,Cunningham_KNP-Bobbin Head_115m,MAP (mm),1222
Cunningham_1999,Cunningham_KNP-Bobbin Head_115m,soil P (ug/g),55
Cunningham_1999,Cunningham_KNP-Waratah_165m,description,unknown
Cunningham_1999,Cunningham_KNP-Waratah_165m,latitude (deg),-33.641
Cunningham_1999,Cunningham_KNP-Waratah_165m,longitude (deg),151.25
Cunningham_1999,Cunningham_KNP-Waratah_165m,elevation (m),165
Cunningham_1999,Cunningham_KNP-Waratah_165m,MAP (mm),1258
Cunningham_1999,Cunningham_KNP-Waratah_165m,soil P (ug/g),66
Cunningham_1999,Cunningham_KNP-West Head_152m,description,unknown
Cunningham_1999,Cunningham_KNP-West Head_152m,latitude (deg),-33.585
Cunningham_1999,Cunningham_KNP-West Head_152m,longitude (deg),151.299
Cunningham_1999,Cunningham_KNP-West Head_152m,elevation (m),152
Cunningham_1999,Cunningham_KNP-West Head_152m,MAP (mm),1241
Cunningham_1999,Cunningham_KNP-West Head_152m,soil P (ug/g),934
Cunningham_1999,Cunningham_Londonderry_15m,description,unknown
Cunningham_1999,Cunningham_Londonderry_15m,latitude (deg),-33.663
Cunningham_1999,Cunningham_Londonderry_15m,longitude (deg),150.733
Cunningham_1999,Cunningham_Londonderry_15m,elevation (m),15
Cunningham_1999,Cunningham_Londonderry_15m,MAP (mm),786
Cunningham_1999,Cunningham_Londonderry_15m,soil P (ug/g),234
Cunningham_1999,Cunningham_Mitchell Park_45m,description,unknown
Cunningham_1999,Cunningham_Mitchell Park_45m,latitude (deg),-33.571
Cunningham_1999,Cunningham_Mitchell Park_45m,longitude (deg),150.929
Cunningham_1999,Cunningham_Mitchell Park_45m,elevation (m),45
Cunningham_1999,Cunningham_Mitchell Park_45m,MAP (mm),841
Cunningham_1999,Cunningham_Mitchell Park_45m,soil P (ug/g),59
Cunningham_1999,Cunningham_Narooma_25m,description,unknown
Cunningham_1999,Cunningham_Narooma_25m,latitude (deg),-36.239
Cunningham_1999,Cunningham_Narooma_25m,longitude (deg),150.119
Cunningham_1999,Cunningham_Narooma_25m,elevation (m),25
Cunningham_1999,Cunningham_Narooma_25m,MAP (mm),953
Cunningham_1999,Cunningham_Narooma_25m,soil P (ug/g),212
Cunningham_1999,Cunningham_Nombinnie_160m,description,unknown
Cunningham_1999,Cunningham_Nombinnie_160m,latitude (deg),-33.044
Cunningham_1999,Cunningham_Nombinnie_160m,longitude (deg),146.009
Cunningham_1999,Cunningham_Nombinnie_160m,elevation (m),160
Cunningham_1999,Cunningham_Nombinnie_160m,MAP (mm),270
Cunningham_1999,Cunningham_Nombinnie_160m,soil P (ug/g),218
Cunningham_1999,Cunningham_Nuntherungie_190m,description,unknown
Cunningham_1999,Cunningham_Nuntherungie_190m,latitude (deg),-30.801
Cunningham_1999,Cunningham_Nuntherungie_190m,longitude (deg),142.477
Cunningham_1999,Cunningham_Nuntherungie_190m,elevation (m),190
Cunningham_1999,Cunningham_Nuntherungie_190m,MAP (mm),219
Cunningham_1999,Cunningham_Nuntherungie_190m,soil P (ug/g),30
Cunningham_1999,Cunningham_Patonga_5m,description,unknown
Cunningham_1999,Cunningham_Patonga_5m,latitude (deg),-33.546
Cunningham_1999,Cunningham_Patonga_5m,longitude (deg),151.269
Cunningham_1999,Cunningham_Patonga_5m,elevation (m),5
Cunningham_1999,Cunningham_Patonga_5m,MAP (mm),1183
Cunningham_1999,Cunningham_Patonga_5m,soil P (ug/g),90
Cunningham_1999,Cunningham_Rankins-Springs_170m,description,unknown
Cunningham_1999,Cunningham_Rankins-Springs_170m,latitude (deg),-33.936
Cunningham_1999,Cunningham_Rankins-Springs_170m,longitude (deg),146.115
Cunningham_1999,Cunningham_Rankins-Springs_170m,elevation (m),170
Cunningham_1999,Cunningham_Rankins-Springs_170m,MAP (mm),408
Cunningham_1999,Cunningham_Rankins-Springs_170m,soil P (ug/g),106
Cunningham_1999,Cunningham_RNP-Audley_5m,description,unknown
Cunningham_1999,Cunningham_RNP-Audley_5m,latitude (deg),-34.072
Cunningham_1999,Cunningham_RNP-Audley_5m,longitude (deg),151.057
Cunningham_1999,Cunningham_RNP-Audley_5m,elevation (m),5
Cunningham_1999,Cunningham_RNP-Audley_5m,MAP (mm),1112
Cunningham_1999,Cunningham_RNP-Audley_5m,soil P (ug/g),118
Cunningham_1999,Cunningham_RNP-Bola Creek_50m,description,unknown
Cunningham_1999,Cunningham_RNP-Bola Creek_50m,latitude (deg),-34.149
Cunningham_1999,Cunningham_RNP-Bola Creek_50m,longitude (deg),151.03
Cunningham_1999,Cunningham_RNP-Bola Creek_50m,elevation (m),50
Cunningham_1999,Cunningham_RNP-Bola Creek_50m,MAP (mm),1226
Cunningham_1999,Cunningham_RNP-Bola Creek_50m,soil P (ug/g),788
Cunningham_1999,Cunningham_RNP-Fosters Flat_50m,description,unknown
Cunningham_1999,Cunningham_RNP-Fosters Flat_50m,latitude (deg),-34.152
Cunningham_1999,Cunningham_RNP-Fosters Flat_50m,longitude (deg),151.021
Cunningham_1999,Cunningham_RNP-Fosters Flat_50m,elevation (m),50
Cunningham_1999,Cunningham_RNP-Fosters Flat_50m,MAP (mm),1222
Cunningham_1999,Cunningham_RNP-Fosters Flat_50m,soil P (ug/g),137
Cunningham_1999,Cunningham_White Cliffs_80m,description,unknown
Cunningham_1999,Cunningham_White Cliffs_80m,latitude (deg),-31.085
Cunningham_1999,Cunningham_White Cliffs_80m,longitude (deg),143.091
Cunningham_1999,Cunningham_White Cliffs_80m,elevation (m),80
Cunningham_1999,Cunningham_White Cliffs_80m,MAP (mm),216
Cunningham_1999,Cunningham_White Cliffs_80m,soil P (ug/g),258
Curran_2009,"Bondi, S of Warialda",description,Sand #1
Curran_2009,"Bondi, S of Warialda",latitude (deg),-29.6372222
Curran_2009,"Bondi, S of Warialda",longitude (deg),150.5261111
Curran_2009,"Bondi, S of Warialda",aspect (degrees True),340
Curran_2009,"Bondi, S of Warialda",clay (%),9.9
Curran_2009,"Bondi, S of Warialda",elevation (m),420
Curran_2009,"Bondi, S of Warialda",Location,"""Bondi"", S of Warialda"
Curran_2009,"Bondi, S of Warialda",mean Total P (ug g-1),522
Curran_2009,"Bondi, S of Warialda",sand (%),72.9
Curran_2009,"Bondi, S of Warialda",se Total P (ug g-1),48
Curran_2009,"Bondi, S of Warialda",silt (%),17.3
Curran_2009,"Bondi, S of Warialda",site,2
Curran_2009,"Bondi, S of Warialda",soil type,loamy sand
Curran_2009,eastern slope Planchonella Nature Reserve,description,Loam #2
Curran_2009,eastern slope Planchonella Nature Reserve,latitude (deg),-29.1402778
Curran_2009,eastern slope Planchonella Nature Reserve,longitude (deg),150.6202778
Curran_2009,eastern slope Planchonella Nature Reserve,aspect (degrees True),116
Curran_2009,eastern slope Planchonella Nature Reserve,clay (%),11
Curran_2009,eastern slope Planchonella Nature Reserve,elevation (m),386
Curran_2009,eastern slope Planchonella Nature Reserve,Location,eastern slope Planchonella Nature Reserve
Curran_2009,eastern slope Planchonella Nature Reserve,mean Total P (ug g-1),1544
Curran_2009,eastern slope Planchonella Nature Reserve,sand (%),61.6
Curran_2009,eastern slope Planchonella Nature Reserve,se Total P (ug g-1),183
Curran_2009,eastern slope Planchonella Nature Reserve,silt (%),27.4
Curran_2009,eastern slope Planchonella Nature Reserve,site,4
Curran_2009,eastern slope Planchonella Nature Reserve,soil type,silty loam
Curran_2009,southern slope Planchonella Nature Reserve,description,Loam #1
Curran_2009,southern slope Planchonella Nature Reserve,latitude (deg),-29.1408333
Curran_2009,southern slope Planchonella Nature Reserve,longitude (deg),150.5969444
Curran_2009,southern slope Planchonella Nature Reserve,aspect (degrees True),220
Curran_2009,southern slope Planchonella Nature Reserve,clay (%),19.3
Curran_2009,southern slope Planchonella Nature Reserve,elevation (m),455
Curran_2009,southern slope Planchonella Nature Reserve,Location,southern slope Planchonella Nature Reserve
Curran_2009,southern slope Planchonella Nature Reserve,mean Total P (ug g-1),1028
Curran_2009,southern slope Planchonella Nature Reserve,sand (%),41.2
Curran_2009,southern slope Planchonella Nature Reserve,se Total P (ug g-1),93
Curran_2009,southern slope Planchonella Nature Reserve,silt (%),39.6
Curran_2009,southern slope Planchonella Nature Reserve,site,1
Curran_2009,southern slope Planchonella Nature Reserve,soil type,silty loam
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",description,Sand #2
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",latitude (deg),-29.4658333
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",longitude (deg),150.4513889
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",aspect (degrees True),110
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",clay (%),9.4
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",elevation (m),409
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",Location,"Tank Stand Travelling Stock Route, NW of Warialda"
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",mean Total P (ug g-1),291
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",sand (%),80.7
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",se Total P (ug g-1),29
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",silt (%),9.9
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",site,3
Curran_2009,"Tank Stand Travelling Stock Route, NW of Warialda",soil type,loamy sand
Curtis_2012,"Mutawintje National Park, close to campground",description,"hot, arid climate"
Curtis_2012,"Mutawintje National Park, close to campground",latitude (deg),-31.28
Curtis_2012,"Mutawintje National Park, close to campground",longitude (deg),142.3
Curtis_2012,"Mutawintje National Park, close to campground",average maximum summer temperature (C),44
Curtis_2012,"Mutawintje National Park, close to campground",location notes,"lat/lon approximate, based on place names"
Curtis_2012,"Mutawintje National Park, close to campground",MAP (mm),< 250
Curtis_2012,Mutawintji National Park in Mutawintji Gorge,description,"hot, arid climate"
Curtis_2012,Mutawintji National Park in Mutawintji Gorge,latitude (deg),-31.27
Curtis_2012,Mutawintji National Park in Mutawintji Gorge,longitude (deg),142.31
Curtis_2012,Mutawintji National Park in Mutawintji Gorge,average maximum summer temperature (C),44
Curtis_2012,Mutawintji National Park in Mutawintji Gorge,location notes,"lat/lon approximate, based on place names"
Curtis_2012,Mutawintji National Park in Mutawintji Gorge,MAP (mm),< 250
Curtis_2012,Silver City Highway near Fowlers Gap,description,"hot, arid climate"
Curtis_2012,Silver City Highway near Fowlers Gap,latitude (deg),-31.41
Curtis_2012,Silver City Highway near Fowlers Gap,longitude (deg),141.62
Curtis_2012,Silver City Highway near Fowlers Gap,average maximum summer temperature (C),44
Curtis_2012,Silver City Highway near Fowlers Gap,location notes,"lat/lon approximate, based on place names"
Curtis_2012,Silver City Highway near Fowlers Gap,MAP (mm),< 250
Curtis_2012,"Sturt National Park, around Olive Downs Homestead",description,"hot, arid climate"
Curtis_2012,"Sturt National Park, around Olive Downs Homestead",latitude (deg),-29.05
Curtis_2012,"Sturt National Park, around Olive Downs Homestead",longitude (deg),141.86
Curtis_2012,"Sturt National Park, around Olive Downs Homestead",average maximum summer temperature (C),44
Curtis_2012,"Sturt National Park, around Olive Downs Homestead",location notes,"lat/lon approximate, based on place names"
Curtis_2012,"Sturt National Park, around Olive Downs Homestead",MAP (mm),< 250
Denton_2007,site_-28.938042S_115.087018E,latitude (deg),-28.938042
